workerid,proliferate.condition,coffee_getter,left_map,map_order,p_right,praise,recipient,right_map,trial,error
157,Default,male,images/gen_models_rotated/gen_models_rotated.037.png,0,16,high,female,images/gen_models_rotated/gen_models_rotated.038.png,28,
157,Default,male,images/gen_models/gen_models.021.png,0,18,high,female,images/gen_models/gen_models.022.png,27,
157,Default,female,images/gen_models/gen_models.047.png,0,83,low,female,images/gen_models/gen_models.025.png,4,
157,Default,female,images/gen_models/gen_models.011.png,0,21,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
157,Default,male,images/gen_models/gen_models.016.png,1,25,low,female,images/gen_models/gen_models.015.png,1,
157,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,62,medium,female,images/gen_models_rotated/gen_models_rotated.006.png,16,
157,Default,female,images/gen_models/gen_models.040.png,1,18,low,male,images/gen_models/gen_models.039.png,11,
157,Default,female,images/gen_models/gen_models.008.png,1,77,medium,female,images/gen_models/gen_models.007.png,23,
157,Default,male,images/gen_models/gen_models.001.png,1,21,high,male,images/gen_models/gen_models.035.png,36,
157,Default,male,images/gen_models/gen_models.026.png,1,67,medium,female,images/gen_models/gen_models.024.png,19,
157,Default,male,images/gen_models/gen_models.012.png,1,10,low,male,images/gen_models/gen_models.023.png,2,
157,Default,male,images/gen_models_flipped/gen_models_flipped.021.png,0,70,medium,male,images/gen_models_flipped/gen_models_flipped.020.png,22,
156,Default,,,,"{""Q0"":""Path 2"",""Q1"":""2 times as long""}",,,,,
156,Default,,,,"{""Q0"":""Path 2"",""Q1"":""5 times as long""}",,,,,
156,Default,,,,"{""Q0"":""Path 2"",""Q1"":""3 times as long""}",,,,,
156,Default,,,,"{""Q0"":""Path 1"",""Q1"":""2 times as long""}",,,,,
156,Default,,,,"{""Q0"":""Path 1"",""Q1"":""5 times as long""}",,,,,
156,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
156,Default,,,,"{""Q0"":""medium""}",,,,,
156,Default,,,,"{""Q0"":""low""}",,,,,
156,Default,,,,"{""Q0"":""medium""}",,,,,
156,Default,male,images/gen_models/gen_models.012.png,1,4,high,male,images/gen_models/gen_models.011.png,25,
156,Default,male,images/gen_models/gen_models.048.png,1,49,medium,male,images/gen_models/gen_models.047.png,18,
156,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,20,medium,female,images/gen_models_rotated/gen_models_rotated.039.png,24,
156,Default,female,images/gen_models/gen_models.045.png,0,48,low,male,images/gen_models/gen_models.046.png,6,
156,Default,female,images/gen_models/gen_models.028.png,1,47,medium,male,images/gen_models/gen_models.027.png,17,
156,Default,female,images/gen_models/gen_models.026.png,1,67,medium,male,images/gen_models/gen_models.024.png,19,
156,Default,male,images/gen_models/gen_models.034.png,1,3,low,male,images/gen_models/gen_models.033.png,5,
156,Default,female,images/gen_models/gen_models.006.png,1,77,low,male,images/gen_models/gen_models.005.png,7,
156,Default,female,images/gen_models/gen_models.019.png,0,83,medium,male,images/gen_models/gen_models.020.png,14,
156,Default,male,images/gen_models/gen_models.016.png,1,17,low,female,images/gen_models/gen_models.015.png,1,
156,Default,female,images/gen_models/gen_models.035.png,0,7,high,female,images/gen_models/gen_models.001.png,36,
156,Default,female,images/gen_models/gen_models.012.png,1,8,low,female,images/gen_models/gen_models.023.png,2,
156,Default,male,images/gen_models/gen_models.004.png,1,70,high,male,images/gen_models/gen_models.003.png,29,
156,Default,male,images/gen_models/gen_models.025.png,1,19,low,female,images/gen_models/gen_models.047.png,4,
156,Default,male,images/gen_models/gen_models.010.png,1,48,medium,male,images/gen_models/gen_models.009.png,13,
156,Default,female,images/gen_models/gen_models.032.png,1,23,high,female,images/gen_models/gen_models.031.png,34,
156,Default,male,images/gen_models/gen_models.024.png,1,29,high,female,images/gen_models/gen_models.023.png,30,
156,Default,female,images/gen_models/gen_models.007.png,0,67,medium,female,images/gen_models/gen_models.008.png,23,
156,Default,male,images/gen_models/gen_models.042.png,1,26,medium,female,images/gen_models/gen_models.041.png,15,
156,Default,male,images/gen_models_flipped/gen_models_flipped.028.png,1,15,high,female,images/gen_models_flipped/gen_models_flipped.039.png,31,
156,Default,female,images/gen_models/gen_models.021.png,0,65,high,female,images/gen_models/gen_models.022.png,27,
156,Default,male,images/gen_models_flipped/gen_models_flipped.020.png,1,16,medium,female,images/gen_models_flipped/gen_models_flipped.021.png,22,
156,Default,male,images/gen_models_rotated/gen_models_rotated.038.png,1,15,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
156,Default,female,images/gen_models_rotated/gen_models_rotated.022.png,1,68,low,male,images/gen_models_rotated/gen_models_rotated.021.png,12,
156,Default,male,images/gen_models_rotated/gen_models_rotated.005.png,0,49,medium,female,images/gen_models_rotated/gen_models_rotated.006.png,16,
156,Default,female,images/gen_models_rotated/gen_models_rotated.019.png,0,23,low,female,images/gen_models_rotated/gen_models_rotated.020.png,8,
156,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,73,high,female,images/gen_models_rotated/gen_models_rotated.014.png,32,
156,Default,female,images/gen_models/gen_models.037.png,0,20,low,male,images/gen_models/gen_models.038.png,10,
156,Default,female,images/gen_models/gen_models.013.png,0,18,medium,male,images/gen_models/gen_models.014.png,21,
156,Default,female,images/gen_models/gen_models.030.png,1,23,high,male,images/gen_models/gen_models.029.png,33,
156,Default,male,images/gen_models/gen_models.039.png,0,20,low,male,images/gen_models/gen_models.040.png,11,
156,Default,male,images/gen_models/gen_models.002.png,1,64,low,male,images/gen_models/gen_models.045.png,3,
156,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,49,high,female,images/gen_models/gen_models.011.png,35,
156,Default,female,images/gen_models/gen_models.046.png,1,23,medium,male,images/gen_models/gen_models.042.png,20,
156,Default,male,images/gen_models/gen_models.017.png,0,22,high,female,images/gen_models/gen_models.018.png,26,
156,Default,male,images/gen_models/gen_models.035.png,0,79,low,male,images/gen_models/gen_models.036.png,9,
168,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
168,Default,,,,"{""Q0"":""high""}",,,,,
168,Default,,,,"{""Q0"":""medium""}",,,,,
168,Default,,,,"{""Q0"":""medium""}",,,,,
168,Default,female,images/gen_models/gen_models.002.png,1,27,low,male,images/gen_models/gen_models.045.png,3,
168,Default,male,images/gen_models/gen_models.047.png,0,24,medium,male,images/gen_models/gen_models.048.png,18,
168,Default,female,images/gen_models/gen_models.014.png,1,84,medium,male,images/gen_models/gen_models.013.png,21,
168,Default,female,images/gen_models_rotated/gen_models_rotated.039.png,0,23,medium,male,images/gen_models_rotated/gen_models_rotated.028.png,24,
168,Default,female,images/gen_models/gen_models.022.png,1,35,high,male,images/gen_models/gen_models.021.png,27,
168,Default,male,images/gen_models_rotated/gen_models_rotated.006.png,1,62,medium,male,images/gen_models_rotated/gen_models_rotated.005.png,16,
168,Default,male,images/gen_models/gen_models.038.png,1,16,low,male,images/gen_models/gen_models.037.png,10,
168,Default,male,images/gen_models/gen_models.017.png,0,100,high,male,images/gen_models/gen_models.018.png,26,
168,Default,male,images/gen_models/gen_models.016.png,1,10,low,female,images/gen_models/gen_models.015.png,1,
168,Default,female,images/gen_models/gen_models.023.png,0,100,low,male,images/gen_models/gen_models.012.png,2,
168,Default,male,images/gen_models/gen_models.028.png,1,34,medium,female,images/gen_models/gen_models.027.png,17,
168,Default,female,images/gen_models/gen_models.019.png,0,52,medium,female,images/gen_models/gen_models.020.png,14,
168,Default,male,images/gen_models/gen_models.024.png,1,73,high,male,images/gen_models/gen_models.023.png,30,
168,Default,female,images/gen_models/gen_models.035.png,0,65,low,male,images/gen_models/gen_models.036.png,9,
168,Default,male,images/gen_models/gen_models.004.png,1,73,high,male,images/gen_models/gen_models.003.png,29,
168,Default,male,images/gen_models/gen_models.032.png,1,85,high,female,images/gen_models/gen_models.031.png,34,
168,Default,female,images/gen_models/gen_models.029.png,0,50,high,female,images/gen_models/gen_models.030.png,33,
168,Default,male,images/gen_models/gen_models.040.png,1,14,low,male,images/gen_models/gen_models.039.png,11,
168,Default,male,images/gen_models/gen_models.008.png,1,30,medium,male,images/gen_models/gen_models.007.png,23,
168,Default,female,images/gen_models_flipped/gen_models_flipped.021.png,0,55,medium,female,images/gen_models_flipped/gen_models_flipped.020.png,22,
168,Default,male,images/gen_models/gen_models.042.png,1,34,medium,female,images/gen_models/gen_models.041.png,15,
168,Default,female,images/gen_models_rotated/gen_models_rotated.021.png,0,88,low,female,images/gen_models_rotated/gen_models_rotated.022.png,12,
168,Default,male,images/gen_models/gen_models.034.png,1,22,low,male,images/gen_models/gen_models.033.png,5,
168,Default,female,images/gen_models/gen_models.046.png,1,100,low,female,images/gen_models/gen_models.045.png,6,
168,Default,female,images/gen_models/gen_models.046.png,1,72,medium,female,images/gen_models/gen_models.042.png,20,
168,Default,male,images/gen_models_rotated/gen_models_rotated.013.png,0,9,high,male,images/gen_models_rotated/gen_models_rotated.014.png,32,
168,Default,female,images/gen_models_flipped/gen_models_flipped.039.png,0,32,high,male,images/gen_models_flipped/gen_models_flipped.028.png,31,
168,Default,female,images/gen_models/gen_models.011.png,0,56,high,male,images/gen_models_flipped/gen_models_flipped.013.png,35,
168,Default,male,images/gen_models/gen_models.012.png,1,83,high,female,images/gen_models/gen_models.011.png,25,
168,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,24,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
168,Default,female,images/gen_models/gen_models.010.png,1,14,medium,male,images/gen_models/gen_models.009.png,13,
168,Default,female,images/gen_models/gen_models.025.png,1,39,low,male,images/gen_models/gen_models.047.png,4,
168,Default,female,images/gen_models/gen_models.035.png,0,88,high,female,images/gen_models/gen_models.001.png,36,
168,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,2,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
168,Default,female,images/gen_models/gen_models.024.png,0,57,medium,female,images/gen_models/gen_models.026.png,19,
168,Default,male,images/gen_models/gen_models.005.png,0,77,low,male,images/gen_models/gen_models.006.png,7,
134,Default,,,,"{""Q0"":""Path 1"",""Q1"":""3 times as long""}",,,,,
134,Default,,,,"{""Q0"":""medium""}",,,,,
134,Default,,,,"{""Q0"":""low""}",,,,,
134,Default,,,,"{""Q0"":""low""}",,,,,
134,Default,male,images/gen_models_rotated/gen_models_rotated.022.png,1,6,low,male,images/gen_models_rotated/gen_models_rotated.021.png,12,
134,Default,female,images/gen_models/gen_models.018.png,1,4,high,male,images/gen_models/gen_models.017.png,26,
134,Default,female,images/gen_models/gen_models.024.png,1,97,high,male,images/gen_models/gen_models.023.png,30,
134,Default,female,images/gen_models_rotated/gen_models_rotated.038.png,1,96,high,male,images/gen_models_rotated/gen_models_rotated.037.png,28,
134,Default,male,images/gen_models/gen_models.042.png,0,65,medium,male,images/gen_models/gen_models.046.png,20,
134,Default,female,images/gen_models/gen_models.045.png,0,49,low,male,images/gen_models/gen_models.002.png,3,
134,Default,female,images/gen_models/gen_models.035.png,0,99,low,male,images/gen_models/gen_models.036.png,9,
134,Default,male,images/gen_models/gen_models.024.png,0,69,medium,female,images/gen_models/gen_models.026.png,19,
134,Default,male,images/gen_models/gen_models.015.png,0,80,low,male,images/gen_models/gen_models.016.png,1,
134,Default,male,images/gen_models/gen_models.029.png,0,49,high,male,images/gen_models/gen_models.030.png,33,
134,Default,female,images/gen_models/gen_models.013.png,0,25,medium,male,images/gen_models/gen_models.014.png,21,
134,Default,male,images/gen_models/gen_models.045.png,0,50,low,female,images/gen_models/gen_models.046.png,6,
134,Default,female,images/gen_models/gen_models.005.png,0,49,low,female,images/gen_models/gen_models.006.png,7,
134,Default,female,images/gen_models/gen_models.033.png,0,61,low,male,images/gen_models/gen_models.034.png,5,
134,Default,female,images/gen_models_rotated/gen_models_rotated.028.png,1,65,medium,male,images/gen_models_rotated/gen_models_rotated.039.png,24,
134,Default,female,images/gen_models/gen_models.001.png,1,87,high,female,images/gen_models/gen_models.035.png,36,
134,Default,male,images/gen_models/gen_models.023.png,0,92,low,female,images/gen_models/gen_models.012.png,2,
134,Default,male,images/gen_models/gen_models.032.png,1,50,high,male,images/gen_models/gen_models.031.png,34,
134,Default,female,images/gen_models_flipped/gen_models_flipped.013.png,1,98,high,male,images/gen_models/gen_models.011.png,35,
134,Default,male,images/gen_models/gen_models.025.png,1,49,low,female,images/gen_models/gen_models.047.png,4,
134,Default,female,images/gen_models/gen_models.038.png,1,5,low,female,images/gen_models/gen_models.037.png,10,
134,Default,female,images/gen_models/gen_models.028.png,1,50,medium,female,images/gen_models/gen_models.027.png,17,
134,Default,female,images/gen_models_rotated/gen_models_rotated.005.png,0,50,medium,female,images/gen_models_rotated/gen_models_rotated.006.png,16,
134,Default,male,images/gen_models/gen_models.047.png,0,50,medium,female,images/gen_models/gen_models.048.png,18,
134,Default,male,images/gen_models/gen_models.003.png,0,12,high,female,images/gen_models/gen_models.004.png,29,
134,Default,female,images/gen_models/gen_models.020.png,1,50,medium,female,images/gen_models/gen_models.019.png,14,
134,Default,male,images/gen_models/gen_models.041.png,0,49,medium,female,images/gen_models/gen_models.042.png,15,
134,Default,male,images/gen_models/gen_models.011.png,0,3,high,male,images/gen_models/gen_models.012.png,25,
134,Default,male,images/gen_models_rotated/gen_models_rotated.019.png,0,49,low,male,images/gen_models_rotated/gen_models_rotated.020.png,8,
134,Default,male,images/gen_models/gen_models.010.png,1,51,medium,male,images/gen_models/gen_models.009.png,13,
